,country,time,lex
54645,uzb,1959,60.72
54646,uzb,1960,61.07
54647,uzb,1961,61.48
54648,uzb,1962,61.87
54649,uzb,1963,62.19
54650,uzb,1964,62.61
54651,uzb,1965,63.03
54652,uzb,1966,63.43
54653,uzb,1967,63.8
54654,uzb,1968,64.17
54655,uzb,1969,64.56
54656,uzb,1970,64.85
54657,uzb,1971,65.14
54658,uzb,1972,65.31
54659,uzb,1973,65.67
54660,uzb,1974,65.87
54661,uzb,1975,65.94
54662,uzb,1976,66.21
54663,uzb,1977,66.54
54664,uzb,1978,66.62
54665,uzb,1979,66.88
54666,uzb,1980,67.47
54667,uzb,1981,67.59
54668,uzb,1982,67.68
54669,uzb,1983,67.8
54670,uzb,1984,67.98
54671,uzb,1985,68.38
54672,uzb,1986,69.08
54673,uzb,1987,69.37
54674,uzb,1988,69.3
54675,uzb,1989,69.28
54676,uzb,1990,69.31
54677,uzb,1991,68.89
54678,uzb,1992,68.18
54679,uzb,1993,67.09
54680,uzb,1994,66.23
54681,uzb,1995,65.66
54682,uzb,1996,65.24
54683,uzb,1997,65.37
54684,uzb,1998,65.39
54685,uzb,1999,65.47
54686,uzb,2000,65.11
54687,uzb,2001,65.1
54688,uzb,2002,64.99
54689,uzb,2003,64.92
54690,uzb,2004,64.81
54691,uzb,2005,64.48
54692,uzb,2006,65.02
54693,uzb,2007,65.35
54694,uzb,2008,65.72
54695,uzb,2009,66.2
54696,uzb,2010,66.48
54697,uzb,2011,66.57
54698,uzb,2012,66.69
54699,uzb,2013,66.97
54700,uzb,2014,67.15
54701,uzb,2015,67.3
54702,uzb,2016,67.56
54703,uzb,2017,67.85
54704,uzb,2018,68.12
54705,uzb,2019,68.44
54706,uzb,2020,67.47
54707,uzb,2021,67.98
54708,uzb,2022,68.76
54709,uzb,2023,68.86
54710,uzb,2024,68.96
54711,uzb,2025,69.07
54712,uzb,2026,69.17
54713,uzb,2027,69.28
54714,uzb,2028,69.38
54715,uzb,2029,69.49
54716,uzb,2030,69.59
54717,uzb,2031,69.71
54718,uzb,2032,69.82
54719,uzb,2033,69.92
54720,uzb,2034,70.03
54721,uzb,2035,70.15
54722,uzb,2036,70.26
54723,uzb,2037,70.37
54724,uzb,2038,70.47
54725,uzb,2039,70.58
54726,uzb,2040,70.7
54727,uzb,2041,70.81
54728,uzb,2042,70.93
54729,uzb,2043,71.04
54730,uzb,2044,71.16
54731,uzb,2045,71.28
54732,uzb,2046,71.4
54733,uzb,2047,71.52
54734,uzb,2048,71.64
54735,uzb,2049,71.75
54736,uzb,2050,71.88
54737,uzb,2051,71.99
54738,uzb,2052,72.12
54739,uzb,2053,72.24
54740,uzb,2054,72.37
54741,uzb,2055,72.49
54742,uzb,2056,72.61
54743,uzb,2057,72.73
54744,uzb,2058,72.86
54745,uzb,2059,72.99
54746,uzb,2060,73.12
54747,uzb,2061,73.25
54748,uzb,2062,73.38
54749,uzb,2063,73.51
54750,uzb,2064,73.64
54751,uzb,2065,73.77
54752,uzb,2066,73.91
54753,uzb,2067,74.04
54754,uzb,2068,74.17
54755,uzb,2069,74.31
54756,uzb,2070,74.44
54757,uzb,2071,74.57
54758,uzb,2072,74.71
54759,uzb,2073,74.84
54760,uzb,2074,74.97
54761,uzb,2075,75.11
54762,uzb,2076,75.24
54763,uzb,2077,75.38
54764,uzb,2078,75.51
54765,uzb,2079,75.65
54766,uzb,2080,75.79
54767,uzb,2081,75.93
54768,uzb,2082,76.07
54769,uzb,2083,76.21
54770,uzb,2084,76.34
54771,uzb,2085,76.48
54772,uzb,2086,76.63
54773,uzb,2087,76.77
54774,uzb,2088,76.9
54775,uzb,2089,77.04
54776,uzb,2090,77.19
54777,uzb,2091,77.32
54778,uzb,2092,77.46
54779,uzb,2093,77.61
54780,uzb,2094,77.74
54781,uzb,2095,77.88
54782,uzb,2096,78.02
54783,uzb,2097,78.16
54784,uzb,2098,78.28
54785,uzb,2099,78.42
54786,uzb,2100,78.56
54787,vct,1800,25.99
54788,vct,1801,25.99
54789,vct,1802,25.99
54790,vct,1803,25.99
54791,vct,1804,25.99
54792,vct,1805,25.99
54793,vct,1806,25.99
54794,vct,1807,25.99
54795,vct,1808,25.99
54796,vct,1809,25.99
54797,vct,1810,25.99
54798,vct,1811,25.99
54799,vct,1812,25.99
54800,vct,1813,25.99
54801,vct,1814,25.99
54802,vct,1815,25.99
54803,vct,1816,25.99
54804,vct,1817,25.99
54805,vct,1818,25.99
54806,vct,1819,25.99
54807,vct,1820,25.99
54808,vct,1821,25.99
54809,vct,1822,25.99
54810,vct,1823,25.99
54811,vct,1824,25.99
54812,vct,1825,25.99
54813,vct,1826,25.99
54814,vct,1827,25.99
54815,vct,1828,25.99
54816,vct,1829,25.99
54817,vct,1830,25.99
54818,vct,1831,25.99
54819,vct,1832,25.99
54820,vct,1833,25.99
54821,vct,1834,25.99
54822,vct,1835,25.99
54823,vct,1836,25.99
54824,vct,1837,25.99
54825,vct,1838,25.99
54826,vct,1839,25.99
54827,vct,1840,25.99
54828,vct,1841,25.99
54829,vct,1842,25.99
54830,vct,1843,25.99
54831,vct,1844,25.99
54832,vct,1845,25.99
54833,vct,1846,25.99
54834,vct,1847,25.99
54835,vct,1848,25.99
54836,vct,1849,25.99
54837,vct,1850,25.99
54838,vct,1851,26.01
54839,vct,1852,26.03
54840,vct,1853,26.05
54841,vct,1854,26.07
54842,vct,1855,26.09
54843,vct,1856,26.11
54844,vct,1857,26.13
54845,vct,1858,26.15
54846,vct,1859,26.17
54847,vct,1860,26.18
54848,vct,1861,26.2
54849,vct,1862,26.22
54850,vct,1863,26.24
54851,vct,1864,26.26
54852,vct,1865,26.28
54853,vct,1866,26.3
54854,vct,1867,26.32
54855,vct,1868,26.34
54856,vct,1869,26.36
54857,vct,1870,26.38
54858,vct,1871,26.4
54859,vct,1872,26.42
54860,vct,1873,26.44
54861,vct,1874,26.46
54862,vct,1875,26.48
54863,vct,1876,26.5
54864,vct,1877,26.52
54865,vct,1878,26.54
54866,vct,1879,26.55
54867,vct,1880,26.57
54868,vct,1881,26.59
54869,vct,1882,26.61
54870,vct,1883,26.63
54871,vct,1884,26.65
54872,vct,1885,26.67
54873,vct,1886,26.69
54874,vct,1887,26.71
54875,vct,1888,26.73
54876,vct,1889,26.75
54877,vct,1890,26.77
54878,vct,1891,26.79
54879,vct,1892,26.81
54880,vct,1893,26.83
54881,vct,1894,26.85
54882,vct,1895,26.87
54883,vct,1896,26.89
54884,vct,1897,26.9
54885,vct,1898,26.92
54886,vct,1899,26.94
54887,vct,1900,26.96
54888,vct,1901,26.98
54889,vct,1902,27.0
54890,vct,1903,27.02
54891,vct,1904,27.04
54892,vct,1905,27.06
54893,vct,1906,27.08
54894,vct,1907,27.1
54895,vct,1908,27.12
54896,vct,1909,27.14
54897,vct,1910,27.16
54898,vct,1911,27.18
54899,vct,1912,27.2
54900,vct,1913,27.22
54901,vct,1914,27.24
54902,vct,1915,27.26
54903,vct,1916,27.27
54904,vct,1917,27.29
54905,vct,1918,17.71
54906,vct,1919,27.33
54907,vct,1920,27.35
54908,vct,1921,27.37
54909,vct,1922,28.26
54910,vct,1923,29.15
54911,vct,1924,30.05
54912,vct,1925,30.95
54913,vct,1926,31.83
54914,vct,1927,32.73
54915,vct,1928,33.64
54916,vct,1929,34.54
54917,vct,1930,35.43
54918,vct,1931,36.34
54919,vct,1932,37.25
54920,vct,1933,38.15
54921,vct,1934,39.05
54922,vct,1935,39.96
54923,vct,1936,40.87
54924,vct,1937,41.79
54925,vct,1938,42.69
54926,vct,1939,43.6
54927,vct,1940,44.52
54928,vct,1941,45.43
54929,vct,1942,46.34
54930,vct,1943,47.24
54931,vct,1944,48.15
54932,vct,1945,49.07
54933,vct,1946,49.98
54934,vct,1947,50.89
54935,vct,1948,51.8
54936,vct,1949,52.72
54937,vct,1950,53.64
54938,vct,1951,54.45
54939,vct,1952,55.3
54940,vct,1953,56.29
54941,vct,1954,57.28
54942,vct,1955,55.03
54943,vct,1956,59.16
54944,vct,1957,59.91
54945,vct,1958,60.46
54946,vct,1959,60.38
54947,vct,1960,60.97
54948,vct,1961,61.62
54949,vct,1962,62.22
54950,vct,1963,62.63
54951,vct,1964,63.09
54952,vct,1965,63.41
54953,vct,1966,63.71
54954,vct,1967,63.88
54955,vct,1968,64.19
54956,vct,1969,64.45
54957,vct,1970,64.78
54958,vct,1971,65.02
54959,vct,1972,65.38
54960,vct,1973,65.85
54961,vct,1974,66.26
54962,vct,1975,66.59
54963,vct,1976,66.97
54964,vct,1977,67.39
54965,vct,1978,67.91
54966,vct,1979,68.31
54967,vct,1980,68.56
54968,vct,1981,68.94
54969,vct,1982,69.25
54970,vct,1983,69.39
54971,vct,1984,69.61
54972,vct,1985,69.99
54973,vct,1986,70.16
54974,vct,1987,69.98
54975,vct,1988,70.24
54976,vct,1989,70.26
54977,vct,1990,70.11
54978,vct,1991,70.28
54979,vct,1992,70.23
54980,vct,1993,70.31
54981,vct,1994,70.32
54982,vct,1995,70.47
54983,vct,1996,70.49
54984,vct,1997,70.88
54985,vct,1998,71.01
54986,vct,1999,71.06
54987,vct,2000,71.11
54988,vct,2001,71.66
54989,vct,2002,71.65
54990,vct,2003,72.16
54991,vct,2004,72.33
54992,vct,2005,72.6
54993,vct,2006,72.89
54994,vct,2007,73.11
54995,vct,2008,73.07
54996,vct,2009,73.01
54997,vct,2010,73.11
54998,vct,2011,73.21
54999,vct,2012,73.03
55000,vct,2013,72.48
55001,vct,2014,72.61
55002,vct,2015,72.57
55003,vct,2016,72.63
55004,vct,2017,72.73
55005,vct,2018,72.83
55006,vct,2019,72.95
55007,vct,2020,72.24
55008,vct,2021,69.74
55009,vct,2022,69.08
55010,vct,2023,70.38
55011,vct,2024,73.84
55012,vct,2025,74.06
55013,vct,2026,74.25
55014,vct,2027,74.43
55015,vct,2028,74.61
55016,vct,2029,74.78
55017,vct,2030,74.95
55018,vct,2031,75.12
55019,vct,2032,75.29
55020,vct,2033,75.47
55021,vct,2034,75.64
55022,vct,2035,75.81
55023,vct,2036,75.98
55024,vct,2037,76.15
55025,vct,2038,76.32
55026,vct,2039,76.49
55027,vct,2040,76.66
55028,vct,2041,76.83
55029,vct,2042,76.99
55030,vct,2043,77.15
55031,vct,2044,77.32
55032,vct,2045,77.48
55033,vct,2046,77.64
55034,vct,2047,77.8
55035,vct,2048,77.97
55036,vct,2049,78.13
55037,vct,2050,78.29
55038,vct,2051,78.46
55039,vct,2052,78.62
55040,vct,2053,78.78
55041,vct,2054,78.94
55042,vct,2055,79.1
55043,vct,2056,79.27
55044,vct,2057,79.42
55045,vct,2058,79.58
55046,vct,2059,79.75
55047,vct,2060,79.91
55048,vct,2061,80.07
55049,vct,2062,80.23
55050,vct,2063,80.38
55051,vct,2064,80.54
55052,vct,2065,80.69
55053,vct,2066,80.86
55054,vct,2067,81.01
55055,vct,2068,81.17
55056,vct,2069,81.32
55057,vct,2070,81.48
55058,vct,2071,81.63
55059,vct,2072,81.78
55060,vct,2073,81.93
55061,vct,2074,82.09
55062,vct,2075,82.23
55063,vct,2076,82.38
55064,vct,2077,82.53
55065,vct,2078,82.67
55066,vct,2079,82.81
55067,vct,2080,82.96
55068,vct,2081,83.1
55069,vct,2082,83.24
55070,vct,2083,83.38
55071,vct,2084,83.52
55072,vct,2085,83.65
55073,vct,2086,83.77
55074,vct,2087,83.9
55075,vct,2088,84.04
55076,vct,2089,84.17
55077,vct,2090,84.3
55078,vct,2091,84.43
55079,vct,2092,84.55
55080,vct,2093,84.67
55081,vct,2094,84.8
55082,vct,2095,84.92
55083,vct,2096,85.05
55084,vct,2097,85.16
55085,vct,2098,85.28
55086,vct,2099,85.4
55087,vct,2100,85.53
55088,ven,1800,32.2
55089,ven,1801,32.2
55090,ven,1802,32.2
55091,ven,1803,32.2
55092,ven,1804,32.2
55093,ven,1805,32.2
55094,ven,1806,32.2
55095,ven,1807,32.2
55096,ven,1808,32.2
55097,ven,1809,32.2
55098,ven,1810,32.2
55099,ven,1811,32.2
55100,ven,1812,32.2
55101,ven,1813,32.2
55102,ven,1814,32.2
55103,ven,1815,32.2
55104,ven,1816,32.2
55105,ven,1817,32.2
55106,ven,1818,32.2
55107,ven,1819,32.2
55108,ven,1820,32.2
55109,ven,1821,32.2
55110,ven,1822,32.2
55111,ven,1823,32.2
55112,ven,1824,32.2
55113,ven,1825,32.2
55114,ven,1826,32.2
55115,ven,1827,32.2
55116,ven,1828,32.2
55117,ven,1829,32.2
55118,ven,1830,32.2
55119,ven,1831,32.2
55120,ven,1832,32.2
55121,ven,1833,32.2
55122,ven,1834,32.2
55123,ven,1835,32.2
55124,ven,1836,32.2
55125,ven,1837,32.2
55126,ven,1838,32.2
55127,ven,1839,32.2
55128,ven,1840,32.2
55129,ven,1841,32.2
55130,ven,1842,32.2
55131,ven,1843,32.2
55132,ven,1844,32.2
55133,ven,1845,32.2
55134,ven,1846,32.2
55135,ven,1847,32.2
55136,ven,1848,32.2
55137,ven,1849,32.2
55138,ven,1850,32.2
55139,ven,1851,32.23
55140,ven,1852,32.25
55141,ven,1853,32.28
55142,ven,1854,32.3
55143,ven,1855,32.33
55144,ven,1856,32.36
55145,ven,1857,32.38
55146,ven,1858,32.41
55147,ven,1859,32.43
55148,ven,1860,32.46
55149,ven,1861,32.48
55150,ven,1862,32.51
55151,ven,1863,32.54
55152,ven,1864,32.56
55153,ven,1865,32.59
55154,ven,1866,32.61
55155,ven,1867,32.64
55156,ven,1868,32.67
55157,ven,1869,32.69
55158,ven,1870,32.72
55159,ven,1871,32.74
55160,ven,1872,32.77
55161,ven,1873,32.8
55162,ven,1874,32.82
55163,ven,1875,32.85
55164,ven,1876,32.87
55165,ven,1877,32.9
55166,ven,1878,32.93
55167,ven,1879,32.95
55168,ven,1880,32.98
55169,ven,1881,33.0
55170,ven,1882,33.03
55171,ven,1883,33.05
55172,ven,1884,33.08
55173,ven,1885,33.11
55174,ven,1886,33.13
55175,ven,1887,33.16
55176,ven,1888,33.18
55177,ven,1889,33.21
55178,ven,1890,33.24
55179,ven,1891,33.26
55180,ven,1892,33.29
55181,ven,1893,33.31
55182,ven,1894,33.34
55183,ven,1895,33.37
55184,ven,1896,33.39
55185,ven,1897,33.42
55186,ven,1898,33.44
55187,ven,1899,33.47
55188,ven,1900,33.5
55189,ven,1901,33.52
55190,ven,1902,33.55
55191,ven,1903,33.57
55192,ven,1904,33.6
55193,ven,1905,33.62
55194,ven,1906,33.65
55195,ven,1907,33.68
55196,ven,1908,33.7
55197,ven,1909,33.73
55198,ven,1910,33.75
55199,ven,1911,33.78
55200,ven,1912,33.81
55201,ven,1913,33.83
55202,ven,1914,33.86
55203,ven,1915,33.88
55204,ven,1916,33.91
55205,ven,1917,33.94
55206,ven,1918,30.73
55207,ven,1919,33.99
55208,ven,1920,34.01
55209,ven,1921,34.04
55210,ven,1922,34.07
55211,ven,1923,34.09
55212,ven,1924,34.12
55213,ven,1925,34.14
55214,ven,1926,34.17
55215,ven,1927,34.38
55216,ven,1928,34.58
55217,ven,1929,34.79
55218,ven,1930,35.0
55219,ven,1931,35.2
55220,ven,1932,35.41
55221,ven,1933,35.62
55222,ven,1934,35.83
55223,ven,1935,36.04
55224,ven,1936,36.25
55225,ven,1937,37.56
55226,ven,1938,38.87
55227,ven,1939,40.18
55228,ven,1940,41.5
55229,ven,1941,42.85
55230,ven,1942,44.6
55231,ven,1943,46.35
55232,ven,1944,48.11
55233,ven,1945,49.87
55234,ven,1946,51.63
55235,ven,1947,53.4
55236,ven,1948,55.16
55237,ven,1949,56.92
55238,ven,1950,58.7
55239,ven,1951,58.97
55240,ven,1952,59.55
55241,ven,1953,61.31
55242,ven,1954,61.03
55243,ven,1955,61.16
55244,ven,1956,61.58
55245,ven,1957,61.44
55246,ven,1958,62.49
55247,ven,1959,63.86
55248,ven,1960,65.17
55249,ven,1961,65.76
55250,ven,1962,66.07
55251,ven,1963,65.69
55252,ven,1964,65.48
55253,ven,1965,66.03
55254,ven,1966,66.27
55255,ven,1967,66.48
55256,ven,1968,66.46
55257,ven,1969,66.05
55258,ven,1970,66.51
55259,ven,1971,66.57
55260,ven,1972,66.37
55261,ven,1973,66.29
55262,ven,1974,67.31
55263,ven,1975,67.6
55264,ven,1976,67.79
55265,ven,1977,68.73
55266,ven,1978,69.42
55267,ven,1979,69.74
55268,ven,1980,69.66
55269,ven,1981,69.7
55270,ven,1982,70.34
55271,ven,1983,71.1
55272,ven,1984,71.31
55273,ven,1985,71.56
55274,ven,1986,72.2
55275,ven,1987,72.09
55276,ven,1988,72.49
55277,ven,1989,72.42
55278,ven,1990,72.44
55279,ven,1991,72.9
55280,ven,1992,72.88
55281,ven,1993,72.77
55282,ven,1994,72.26
55283,ven,1995,72.61
55284,ven,1996,73.31
55285,ven,1997,74.07
55286,ven,1998,73.97
55287,ven,1999,70.26
55288,ven,2000,74.17
55289,ven,2001,74.07
55290,ven,2002,73.99
55291,ven,2003,73.51
55292,ven,2004,74.64
55293,ven,2005,75.01
55294,ven,2006,74.82
55295,ven,2007,74.64
55296,ven,2008,74.4
55297,ven,2009,74.56
55298,ven,2010,75.3
55299,ven,2011,75.4
55300,ven,2012,75.23
55301,ven,2013,75.55
55302,ven,2014,75.58
55303,ven,2015,75.67
55304,ven,2016,75.62
55305,ven,2017,75.52
55306,ven,2018,75.44
55307,ven,2019,75.05
55308,ven,2020,73.94
55309,ven,2021,73.38
55310,ven,2022,73.95
55311,ven,2023,75.81
55312,ven,2024,75.99
55313,ven,2025,76.18
55314,ven,2026,76.36
55315,ven,2027,76.55
55316,ven,2028,76.73
55317,ven,2029,76.92
55318,ven,2030,77.1
55319,ven,2031,77.29
55320,ven,2032,77.47
55321,ven,2033,77.65
55322,ven,2034,77.83
55323,ven,2035,78.01
55324,ven,2036,78.2
55325,ven,2037,78.38
55326,ven,2038,78.56
55327,ven,2039,78.74
55328,ven,2040,78.91
55329,ven,2041,79.09
55330,ven,2042,79.28
55331,ven,2043,79.45
55332,ven,2044,79.63
55333,ven,2045,79.81
55334,ven,2046,79.99
55335,ven,2047,80.16
55336,ven,2048,80.34
55337,ven,2049,80.51
55338,ven,2050,80.7
55339,ven,2051,80.88
55340,ven,2052,81.05
55341,ven,2053,81.22
55342,ven,2054,81.4
55343,ven,2055,81.57
55344,ven,2056,81.75
55345,ven,2057,81.93
55346,ven,2058,82.1
55347,ven,2059,82.28
55348,ven,2060,82.45
55349,ven,2061,82.62
55350,ven,2062,82.79
55351,ven,2063,82.96
55352,ven,2064,83.13
55353,ven,2065,83.31
55354,ven,2066,83.48
55355,ven,2067,83.65
55356,ven,2068,83.83
55357,ven,2069,84.0
55358,ven,2070,84.17
55359,ven,2071,84.33
55360,ven,2072,84.5
55361,ven,2073,84.65
55362,ven,2074,84.81
55363,ven,2075,84.98
55364,ven,2076,85.14
55365,ven,2077,85.29
55366,ven,2078,85.44
55367,ven,2079,85.58
55368,ven,2080,85.74
55369,ven,2081,85.89
55370,ven,2082,86.04
55371,ven,2083,86.18
55372,ven,2084,86.32
55373,ven,2085,86.46
55374,ven,2086,86.6
55375,ven,2087,86.74
55376,ven,2088,86.88
55377,ven,2089,87.01
55378,ven,2090,87.15
55379,ven,2091,87.28
55380,ven,2092,87.42
55381,ven,2093,87.54
55382,ven,2094,87.67
55383,ven,2095,87.81
55384,ven,2096,87.93
55385,ven,2097,88.06
55386,ven,2098,88.19
55387,ven,2099,88.31
55388,ven,2100,88.44
55389,vnm,1800,32.0
55390,vnm,1801,32.0
55391,vnm,1802,32.0
55392,vnm,1803,32.0
55393,vnm,1804,32.0
55394,vnm,1805,32.0
55395,vnm,1806,32.0
55396,vnm,1807,32.0
55397,vnm,1808,32.0
55398,vnm,1809,32.0
55399,vnm,1810,32.0
55400,vnm,1811,32.0
55401,vnm,1812,32.0
55402,vnm,1813,32.0
55403,vnm,1814,32.0
55404,vnm,1815,32.0
55405,vnm,1816,32.0
55406,vnm,1817,32.0
55407,vnm,1818,32.0
55408,vnm,1819,32.0
55409,vnm,1820,32.0
55410,vnm,1821,32.0
55411,vnm,1822,32.0
55412,vnm,1823,32.0
55413,vnm,1824,32.0
55414,vnm,1825,32.0
55415,vnm,1826,32.0
55416,vnm,1827,32.0
55417,vnm,1828,32.0
55418,vnm,1829,32.0
55419,vnm,1830,32.0
55420,vnm,1831,32.0
55421,vnm,1832,32.0
55422,vnm,1833,32.0
55423,vnm,1834,32.0
55424,vnm,1835,32.0
55425,vnm,1836,32.0
55426,vnm,1837,32.0
55427,vnm,1838,32.0
55428,vnm,1839,32.0
55429,vnm,1840,32.0
55430,vnm,1841,32.0
55431,vnm,1842,32.0
55432,vnm,1843,32.0
55433,vnm,1844,32.0
55434,vnm,1845,32.0
55435,vnm,1846,32.0
55436,vnm,1847,32.0
55437,vnm,1848,32.0
55438,vnm,1849,32.0
55439,vnm,1850,32.0
55440,vnm,1851,32.0
55441,vnm,1852,32.01
55442,vnm,1853,32.01
55443,vnm,1854,32.02
55444,vnm,1855,32.02
55445,vnm,1856,32.03
55446,vnm,1857,32.03
55447,vnm,1858,32.03
55448,vnm,1859,32.04
55449,vnm,1860,32.04
55450,vnm,1861,32.05
55451,vnm,1862,32.05
55452,vnm,1863,32.05
55453,vnm,1864,32.06
55454,vnm,1865,32.06
55455,vnm,1866,32.07
55456,vnm,1867,32.07
55457,vnm,1868,32.08
55458,vnm,1869,32.08
55459,vnm,1870,32.08
55460,vnm,1871,32.09
55461,vnm,1872,32.09
55462,vnm,1873,32.1
55463,vnm,1874,32.1
55464,vnm,1875,32.11
55465,vnm,1876,32.11
55466,vnm,1877,32.11
55467,vnm,1878,32.12
55468,vnm,1879,32.12
55469,vnm,1880,32.13
55470,vnm,1881,32.13
55471,vnm,1882,32.14
55472,vnm,1883,32.14
55473,vnm,1884,32.14
55474,vnm,1885,32.15
55475,vnm,1886,32.15
55476,vnm,1887,32.16
55477,vnm,1888,32.16
55478,vnm,1889,32.16
55479,vnm,1890,32.17
55480,vnm,1891,32.17
55481,vnm,1892,32.18
55482,vnm,1893,32.18
55483,vnm,1894,32.19
55484,vnm,1895,32.19
55485,vnm,1896,32.19
55486,vnm,1897,32.2
55487,vnm,1898,32.2
55488,vnm,1899,32.21
55489,vnm,1900,32.21
55490,vnm,1901,32.22
55491,vnm,1902,32.22
55492,vnm,1903,32.22
55493,vnm,1904,32.23
55494,vnm,1905,32.23
55495,vnm,1906,32.24
55496,vnm,1907,32.24
55497,vnm,1908,32.24
55498,vnm,1909,32.25
55499,vnm,1910,32.25
55500,vnm,1911,32.26
55501,vnm,1912,32.26
55502,vnm,1913,32.27
55503,vnm,1914,32.27
55504,vnm,1915,32.27
55505,vnm,1916,32.28
55506,vnm,1917,32.28
55507,vnm,1918,20.69
55508,vnm,1919,32.29
55509,vnm,1920,32.3
55510,vnm,1921,32.3
55511,vnm,1922,32.3
55512,vnm,1923,32.31
55513,vnm,1924,32.31
55514,vnm,1925,32.32
55515,vnm,1926,32.32
55516,vnm,1927,32.33
55517,vnm,1928,32.33
55518,vnm,1929,32.33
55519,vnm,1930,32.34
55520,vnm,1931,32.51
55521,vnm,1932,32.68
55522,vnm,1933,32.86
55523,vnm,1934,33.03
55524,vnm,1935,33.2
55525,vnm,1936,33.37
55526,vnm,1937,34.74
55527,vnm,1938,36.1
55528,vnm,1939,37.47
55529,vnm,1940,36.43
55530,vnm,1941,35.49
55531,vnm,1942,34.87
55532,vnm,1943,33.32
55533,vnm,1944,27.22
55534,vnm,1945,17.08
55535,vnm,1946,36.29
55536,vnm,1947,42.35
55537,vnm,1948,47.38
55538,vnm,1949,50.41
55539,vnm,1950,52.26
55540,vnm,1951,52.6
55541,vnm,1952,52.97
55542,vnm,1953,53.3
55543,vnm,1954,53.76
55544,vnm,1955,56.43
55545,vnm,1956,56.81
55546,vnm,1957,57.2
55547,vnm,1958,57.58
55548,vnm,1959,57.98
55549,vnm,1960,58.41
55550,vnm,1961,58.73
55551,vnm,1962,58.4
55552,vnm,1963,58.03
55553,vnm,1964,58.57
55554,vnm,1965,57.42
55555,vnm,1966,57.71
55556,vnm,1967,57.86
55557,vnm,1968,53.88
55558,vnm,1969,55.98
55559,vnm,1970,55.97
55560,vnm,1971,56.58
55561,vnm,1972,52.79
55562,vnm,1973,56.14
55563,vnm,1974,55.78
55564,vnm,1975,62.3
55565,vnm,1976,64.87
55566,vnm,1977,65.28
55567,vnm,1978,65.7
55568,vnm,1979,65.92
55569,vnm,1980,66.29
55570,vnm,1981,66.56
55571,vnm,1982,66.86
55572,vnm,1983,67.13
55573,vnm,1984,67.48
55574,vnm,1985,67.77
55575,vnm,1986,68.08
55576,vnm,1987,68.37
55577,vnm,1988,68.64
55578,vnm,1989,68.88
55579,vnm,1990,69.22
55580,vnm,1991,69.51
55581,vnm,1992,69.85
55582,vnm,1993,70.16
55583,vnm,1994,70.48
55584,vnm,1995,70.81
55585,vnm,1996,71.1
55586,vnm,1997,71.31
55587,vnm,1998,71.7
55588,vnm,1999,71.97
55589,vnm,2000,72.23
55590,vnm,2001,72.39
55591,vnm,2002,72.53
55592,vnm,2003,72.62
55593,vnm,2004,72.69
55594,vnm,2005,72.77
55595,vnm,2006,72.87
55596,vnm,2007,72.92
55597,vnm,2008,72.98
55598,vnm,2009,73.08
55599,vnm,2010,73.21
55600,vnm,2011,73.33
55601,vnm,2012,73.47
55602,vnm,2013,73.6
55603,vnm,2014,73.74
55604,vnm,2015,73.88
55605,vnm,2016,74.02
55606,vnm,2017,74.16
55607,vnm,2018,74.3
55608,vnm,2019,74.46
55609,vnm,2020,75.75
55610,vnm,2021,73.99
55611,vnm,2022,74.95
55612,vnm,2023,75.11
55613,vnm,2024,75.28
55614,vnm,2025,75.44
55615,vnm,2026,75.61
55616,vnm,2027,75.77
55617,vnm,2028,75.94
55618,vnm,2029,76.1
55619,vnm,2030,76.27
55620,vnm,2031,76.44
55621,vnm,2032,76.6
55622,vnm,2033,76.77
55623,vnm,2034,76.93
55624,vnm,2035,77.09
55625,vnm,2036,77.26
55626,vnm,2037,77.44
55627,vnm,2038,77.6
55628,vnm,2039,77.77
55629,vnm,2040,77.94
55630,vnm,2041,78.11
55631,vnm,2042,78.28
55632,vnm,2043,78.45
55633,vnm,2044,78.62
55634,vnm,2045,78.79
55635,vnm,2046,78.96
55636,vnm,2047,79.13
55637,vnm,2048,79.3
55638,vnm,2049,79.48
55639,vnm,2050,79.64
55640,vnm,2051,79.82
55641,vnm,2052,79.99
55642,vnm,2053,80.16
55643,vnm,2054,80.33
55644,vnm,2055,80.5
55645,vnm,2056,80.67
55646,vnm,2057,80.84
55647,vnm,2058,81.0
55648,vnm,2059,81.16
55649,vnm,2060,81.32
55650,vnm,2061,81.48
55651,vnm,2062,81.64
55652,vnm,2063,81.79
55653,vnm,2064,81.95
55654,vnm,2065,82.1
55655,vnm,2066,82.25
55656,vnm,2067,82.4
55657,vnm,2068,82.55
55658,vnm,2069,82.7
55659,vnm,2070,82.83
55660,vnm,2071,82.98
55661,vnm,2072,83.11
55662,vnm,2073,83.26
55663,vnm,2074,83.4
55664,vnm,2075,83.53
55665,vnm,2076,83.67
55666,vnm,2077,83.8
55667,vnm,2078,83.93
55668,vnm,2079,84.06
55669,vnm,2080,84.19
55670,vnm,2081,84.32
55671,vnm,2082,84.45
55672,vnm,2083,84.58
55673,vnm,2084,84.7
55674,vnm,2085,84.82
55675,vnm,2086,84.95
55676,vnm,2087,85.08
55677,vnm,2088,85.2
55678,vnm,2089,85.33
55679,vnm,2090,85.46
55680,vnm,2091,85.59
55681,vnm,2092,85.71
55682,vnm,2093,85.83
55683,vnm,2094,85.95
55684,vnm,2095,86.08
55685,vnm,2096,86.2
55686,vnm,2097,86.33
